case_id,param_i,param_j,correlation
3,epi_gamma1_thz,epi_plasma1_thz,-0.57393532854801
3,epi_gamma1_thz,epi_gamma1_thz,1.0
3,epi_gamma1_thz,epi_plasma2_thz,0.9201451914146666
3,epi_gamma1_thz,epi_gamma2_thz,0.8221696558685554
3,epi_gamma1_thz,oxide_thickness_um,0.10331454081036485
3,epi_plasma2_thz,epi_thickness_um,-0.32017820273747766
3,epi_plasma2_thz,epi_plasma1_thz,-0.8171304512368408
3,epi_plasma2_thz,epi_gamma1_thz,0.9201451914146666
3,epi_plasma2_thz,epi_plasma2_thz,1.0
3,epi_plasma2_thz,epi_gamma2_thz,0.9567127263625592
3,epi_plasma2_thz,oxide_thickness_um,0.1460814951863399
3,epi_gamma2_thz,epi_thickness_um,-0.2925072360934884
3,epi_gamma2_thz,epi_plasma1_thz,-0.8357632834585206
3,epi_gamma2_thz,epi_gamma1_thz,0.8221696558685554
3,epi_gamma2_thz,epi_plasma2_thz,0.9567127263625592
3,epi_gamma2_thz,epi_gamma2_thz,1.0
3,epi_gamma2_thz,oxide_thickness_um,0.1381494398057873
3,oxide_thickness_um,epi_thickness_um,-0.9144694939575667
3,oxide_thickness_um,epi_plasma1_thz,-0.1671633004467476
3,oxide_thickness_um,epi_gamma1_thz,0.10331454081036485
3,oxide_thickness_um,epi_plasma2_thz,0.1460814951863399
3,oxide_thickness_um,epi_gamma2_thz,0.1381494398057873
3,oxide_thickness_um,oxide_thickness_um,1.0
4,epi_thickness_um,epi_thickness_um,1.0
4,epi_thickness_um,epi_plasma1_thz,0.32672763063298627
4,epi_thickness_um,epi_gamma1_thz,-0.3011435704969521
4,epi_thickness_um,epi_plasma2_thz,-0.3195004149661991
4,epi_thickness_um,epi_gamma2_thz,-0.29188018260801285
4,epi_thickness_um,oxide_thickness_um,-0.9145048057082603
4,epi_plasma1_thz,epi_thickness_um,0.32672763063298627
4,epi_plasma1_thz,epi_plasma1_thz,1.0
4,epi_plasma1_thz,epi_gamma1_thz,-0.5695229134468819
4,epi_plasma1_thz,epi_plasma2_thz,-0.8144849861707932
4,epi_plasma1_thz,epi_gamma2_thz,-0.8334229345492753
4,epi_plasma1_thz,oxide_thickness_um,-0.1667721143160015
4,epi_gamma1_thz,epi_thickness_um,-0.3011435704969521
4,epi_gamma1_thz,epi_plasma1_thz,-0.5695229134468819
4,epi_gamma1_thz,epi_gamma1_thz,1.0
4,epi_gamma1_thz,epi_plasma2_thz,0.9197055254652581
4,epi_gamma1_thz,epi_gamma2_thz,0.8214016408380475
4,epi_gamma1_thz,oxide_thickness_um,0.10267534780659443
4,epi_plasma2_thz,epi_thickness_um,-0.3195004149661991
4,epi_plasma2_thz,epi_plasma1_thz,-0.8144849861707932
4,epi_plasma2_thz,epi_gamma1_thz,0.9197055254652581
4,epi_plasma2_thz,epi_plasma2_thz,1.0
4,epi_plasma2_thz,epi_gamma2_thz,0.9564758449707249
4,epi_plasma2_thz,oxide_thickness_um,0.14563082119361762
4,epi_gamma2_thz,epi_thickness_um,-0.29188018260801285
4,epi_gamma2_thz,epi_plasma1_thz,-0.8334229345492753
4,epi_gamma2_thz,epi_gamma1_thz,0.8214016408380475
4,epi_gamma2_thz,epi_plasma2_thz,0.9564758449707249
4,epi_gamma2_thz,epi_gamma2_thz,1.0
4,epi_gamma2_thz,oxide_thickness_um,0.13773505009101092
4,oxide_thickness_um,epi_thickness_um,-0.9145048057082603
4,oxide_thickness_um,epi_plasma1_thz,-0.1667721143160015
4,oxide_thickness_um,epi_gamma1_thz,0.10267534780659443
4,oxide_thickness_um,epi_plasma2_thz,0.14563082119361762
4,oxide_thickness_um,epi_gamma2_thz,0.13773505009101092
4,oxide_thickness_um,oxide_thickness_um,1.0
5,epi_thickness_um,epi_thickness_um,1.0
5,epi_thickness_um,epi_plasma1_thz,0.33131889632137257
5,epi_thickness_um,epi_gamma1_thz,-0.305974682636003
5,epi_thickness_um,epi_plasma2_thz,-0.3232766772556565
5,epi_thickness_um,epi_gamma2_thz,-0.29537457572605125
5,epi_thickness_um,oxide_thickness_um,-0.914304848029115
5,epi_plasma1_thz,epi_thickness_um,0.33131889632137257
5,epi_plasma1_thz,epi_plasma1_thz,1.0
5,epi_plasma1_thz,epi_gamma1_thz,-0.5936769267580001
5,epi_plasma1_thz,epi_plasma2_thz,-0.8288592387935266
5,epi_plasma1_thz,epi_gamma2_thz,-0.8461260453506587
5,epi_plasma1_thz,oxide_thickness_um,-0.16893767892179834
5,epi_gamma1_thz,epi_thickness_um,-0.305974682636003
5,epi_gamma1_thz,epi_plasma1_thz,-0.5936769267580001
5,epi_gamma1_thz,epi_gamma1_thz,1.0
5,epi_gamma1_thz,epi_plasma2_thz,0.9221309677914858
5,epi_gamma1_thz,epi_gamma2_thz,0.82565272940771
5,epi_gamma1_thz,oxide_thickness_um,0.10623646655696437
5,epi_plasma2_thz,epi_thickness_um,-0.3232766772556565
5,epi_plasma2_thz,epi_plasma1_thz,-0.8288592387935266
5,epi_plasma2_thz,epi_gamma1_thz,0.9221309677914858
5,epi_plasma2_thz,epi_plasma2_thz,1.0
5,epi_plasma2_thz,epi_gamma2_thz,0.9577787621610733
5,epi_plasma2_thz,oxide_thickness_um,0.14814075623525425
5,epi_gamma2_thz,epi_thickness_um,-0.29537457572605125
5,epi_gamma2_thz,epi_plasma1_thz,-0.8461260453506587
5,epi_gamma2_thz,epi_gamma1_thz,0.82565272940771
5,epi_gamma2_thz,epi_plasma2_thz,0.9577787621610733
5,epi_gamma2_thz,epi_gamma2_thz,1.0
5,epi_gamma2_thz,oxide_thickness_um,0.14004112275474484
5,oxide_thickness_um,epi_thickness_um,-0.914304848029115
5,oxide_thickness_um,epi_plasma1_thz,-0.16893767892179834
5,oxide_thickness_um,epi_gamma1_thz,0.10623646655696437
5,oxide_thickness_um,epi_plasma2_thz,0.14814075623525425
5,oxide_thickness_um,epi_gamma2_thz,0.14004112275474484
5,oxide_thickness_um,oxide_thickness_um,1.0
6,epi_thickness_um,epi_thickness_um,1.0
6,epi_thickness_um,epi_plasma1_thz,0.32948908527585324
6,epi_thickness_um,epi_gamma1_thz,-0.30403505796531566
6,epi_thickness_um,epi_plasma2_thz,-0.3217630221619425
6,epi_thickness_um,epi_gamma2_thz,-0.293973429236543
6,epi_thickness_um,oxide_thickness_um,-0.9143849626635552
6,epi_plasma1_thz,epi_thickness_um,0.32948908527585324
6,epi_plasma1_thz,epi_plasma1_thz,1.0
6,epi_plasma1_thz,epi_gamma1_thz,-0.5840662727853669
6,epi_plasma1_thz,epi_plasma2_thz,-0.8231705500949077
6,epi_plasma1_thz,epi_gamma2_thz,-0.8411038534623659
6,epi_plasma1_thz,oxide_thickness_um,-0.16807209470147086
6,epi_gamma1_thz,epi_thickness_um,-0.30403505796531566
6,epi_gamma1_thz,epi_plasma1_thz,-0.5840662727853669
6,epi_gamma1_thz,epi_gamma1_thz,1.0
6,epi_gamma1_thz,epi_plasma2_thz,0.9211614483170745
6,epi_gamma1_thz,epi_gamma2_thz,0.8239493201853251
6,epi_gamma1_thz,oxide_thickness_um,0.10480408417330604
6,epi_plasma2_thz,epi_thickness_um,-0.3217630221619425
6,epi_plasma2_thz,epi_plasma1_thz,-0.8231705500949077
6,epi_plasma2_thz,epi_gamma1_thz,0.9211614483170745
6,epi_plasma2_thz,epi_plasma2_thz,1.0
6,epi_plasma2_thz,epi_gamma2_thz,0.9572589672606813
6,epi_plasma2_thz,oxide_thickness_um,0.14713262856657697
6,epi_gamma2_thz,epi_thickness_um,-0.293973429236543
6,epi_gamma2_thz,epi_plasma1_thz,-0.8411038534623659
6,epi_gamma2_thz,epi_gamma1_thz,0.8239493201853251
6,epi_gamma2_thz,epi_plasma2_thz,0.9572589672606813
6,epi_gamma2_thz,epi_gamma2_thz,1.0
6,epi_gamma2_thz,oxide_thickness_um,0.13911493465497277
6,oxide_thickness_um,epi_thickness_um,-0.9143849626635552
6,oxide_thickness_um,epi_plasma1_thz,-0.16807209470147086
6,oxide_thickness_um,epi_gamma1_thz,0.10480408417330604
6,oxide_thickness_um,epi_plasma2_thz,0.14713262856657697
6,oxide_thickness_um,epi_gamma2_thz,0.13911493465497277
6,oxide_thickness_um,oxide_thickness_um,1.0
7,epi_thickness_um,epi_thickness_um,1.0
7,epi_thickness_um,epi_plasma1_thz,0.328699943358238
7,epi_thickness_um,epi_gamma1_thz,-0.3031993218488313
7,epi_thickness_um,epi_plasma2_thz,-0.3211091313975986
7,epi_thickness_um,epi_gamma2_thz,-0.2933687111521815
7,epi_thickness_um,oxide_thickness_um,-0.9144200484804703
7,epi_plasma1_thz,epi_thickness_um,0.328699943358238
7,epi_plasma1_thz,epi_plasma1_thz,1.0
7,epi_plasma1_thz,epi_gamma1_thz,-0.5799330743241797
7,epi_plasma1_thz,epi_plasma2_thz,-0.8207124231450049
7,epi_plasma1_thz,epi_gamma2_thz,-0.838930991358708
7,epi_plasma1_thz,oxide_thickness_um,-0.16769756137279693
7,epi_gamma1_thz,epi_thickness_um,-0.3031993218488313
7,epi_gamma1_thz,epi_plasma1_thz,-0.5799330743241797
7,epi_gamma1_thz,epi_gamma1_thz,1.0
7,epi_gamma1_thz,epi_plasma2_thz,0.9207452394984666
7,epi_gamma1_thz,epi_gamma2_thz,0.8232193742787136
7,epi_gamma1_thz,oxide_thickness_um,0.10419051844418543
7,epi_plasma2_thz,epi_thickness_um,-0.3211091313975986
7,epi_plasma2_thz,epi_plasma1_thz,-0.8207124231450049
7,epi_plasma2_thz,epi_gamma1_thz,0.9207452394984666
7,epi_plasma2_thz,epi_plasma2_thz,1.0
7,epi_plasma2_thz,epi_gamma2_thz,0.9570351125118969
7,epi_plasma2_thz,oxide_thickness_um,0.14669896871600083
7,epi_gamma2_thz,epi_thickness_um,-0.2933687111521815
7,epi_gamma2_thz,epi_plasma1_thz,-0.838930991358708
7,epi_gamma2_thz,epi_gamma1_thz,0.8232193742787136
7,epi_gamma2_thz,epi_plasma2_thz,0.9570351125118969
7,epi_gamma2_thz,epi_gamma2_thz,1.0
7,epi_gamma2_thz,oxide_thickness_um,0.13871640104100608
7,oxide_thickness_um,epi_thickness_um,-0.9144200484804703
7,oxide_thickness_um,epi_plasma1_thz,-0.16769756137279693
7,oxide_thickness_um,epi_gamma1_thz,0.10419051844418543
7,oxide_thickness_um,epi_plasma2_thz,0.14669896871600083
7,oxide_thickness_um,epi_gamma2_thz,0.13871640104100608
7,oxide_thickness_um,oxide_thickness_um,1.0
8,epi_thickness_um,epi_thickness_um,1.0
8,epi_thickness_um,epi_plasma1_thz,0.3295348480448977
8,epi_thickness_um,epi_gamma1_thz,-0.3040841249475309
8,epi_thickness_um,epi_plasma2_thz,-0.32180100460845334
8,epi_thickness_um,epi_gamma2_thz,-0.29400840015015406
8,epi_thickness_um,oxide_thickness_um,-0.9143831090903176
8,epi_plasma1_thz,epi_thickness_um,0.3295348480448977
8,epi_plasma1_thz,epi_plasma1_thz,1.0
8,epi_plasma1_thz,epi_gamma1_thz,-0.584308996548777
8,epi_plasma1_thz,epi_plasma2_thz,-0.8233146021638665
8,epi_plasma1_thz,epi_gamma2_thz,-0.8412310969598586
8,epi_plasma1_thz,oxide_thickness_um,-0.1680938448899545
8,epi_gamma1_thz,epi_thickness_um,-0.3040841249475309
8,epi_gamma1_thz,epi_plasma1_thz,-0.584308996548777
8,epi_gamma1_thz,epi_gamma1_thz,1.0
8,epi_gamma1_thz,epi_plasma2_thz,0.9211858533682448
8,epi_gamma1_thz,epi_gamma2_thz,0.823991978012008
8,epi_gamma1_thz,oxide_thickness_um,0.10484105675420603
8,epi_plasma2_thz,epi_thickness_um,-0.32180100460845334
8,epi_plasma2_thz,epi_plasma1_thz,-0.8233146021638665
8,epi_plasma2_thz,epi_gamma1_thz,0.9211858533682448
8,epi_plasma2_thz,epi_plasma2_thz,1.0
8,epi_plasma2_thz,epi_gamma2_thz,0.957271897124942
8,epi_plasma2_thz,oxide_thickness_um,0.1471585867024732
8,epi_gamma2_thz,epi_thickness_um,-0.29400840015015406
8,epi_gamma2_thz,epi_plasma1_thz,-0.8412310969598586
8,epi_gamma2_thz,epi_gamma1_thz,0.823991978012008
8,epi_gamma2_thz,epi_plasma2_thz,0.957271897124942
8,epi_gamma2_thz,epi_gamma2_thz,1.0
8,epi_gamma2_thz,oxide_thickness_um,0.13913852503699403
8,oxide_thickness_um,epi_thickness_um,-0.9143831090903176
8,oxide_thickness_um,epi_plasma1_thz,-0.1680938448899545
8,oxide_thickness_um,epi_gamma1_thz,0.10484105675420603
8,oxide_thickness_um,epi_plasma2_thz,0.1471585867024732
8,oxide_thickness_um,epi_gamma2_thz,0.13913852503699403
8,oxide_thickness_um,oxide_thickness_um,1.0
9,epi_thickness_um,epi_thickness_um,1.0
9,epi_thickness_um,epi_plasma1_thz,0.3308616528133459
9,epi_thickness_um,epi_gamma1_thz,-0.30549018370775355
9,epi_thickness_um,epi_plasma2_thz,-0.3228980950777997
9,epi_thickness_um,epi_gamma2_thz,-0.2950239964050893
9,epi_thickness_um,oxide_thickness_um,-0.9143248710471289
9,epi_plasma1_thz,epi_thickness_um,0.3308616528133459
9,epi_plasma1_thz,epi_plasma1_thz,1.0
9,epi_plasma1_thz,epi_gamma1_thz,-0.5912843533450585
9,epi_plasma1_thz,epi_plasma2_thz,-0.8274468769170548
9,epi_plasma1_thz,epi_gamma2_thz,-0.8448799029481298
9,epi_plasma1_thz,oxide_thickness_um,-0.16872014194081
9,epi_gamma1_thz,epi_thickness_um,-0.30549018370775355
9,epi_gamma1_thz,epi_plasma1_thz,-0.5912843533450585
9,epi_gamma1_thz,epi_gamma1_thz,1.0
9,epi_gamma1_thz,epi_plasma2_thz,0.9218890902142474
9,epi_gamma1_thz,epi_gamma2_thz,0.8252273061536868
9,epi_gamma1_thz,oxide_thickness_um,0.10587842779162902
9,epi_plasma2_thz,epi_thickness_um,-0.3228980950777997
9,epi_plasma2_thz,epi_plasma1_thz,-0.8274468769170548
9,epi_plasma2_thz,epi_gamma1_thz,0.9218890902142474
9,epi_plasma2_thz,epi_plasma2_thz,1.0
9,epi_plasma2_thz,epi_gamma2_thz,0.9576492558835162
9,epi_plasma2_thz,oxide_thickness_um,0.14788799596848307
9,epi_gamma2_thz,epi_thickness_um,-0.2950239964050893
9,epi_gamma2_thz,epi_plasma1_thz,-0.8448799029481298
9,epi_gamma2_thz,epi_gamma1_thz,0.8252273061536868
9,epi_gamma2_thz,epi_plasma2_thz,0.9576492558835162
9,epi_gamma2_thz,epi_gamma2_thz,1.0
9,epi_gamma2_thz,oxide_thickness_um,0.13980876463133893
9,oxide_thickness_um,epi_thickness_um,-0.9143248710471289
9,oxide_thickness_um,epi_plasma1_thz,-0.16872014194081
9,oxide_thickness_um,epi_gamma1_thz,0.10587842779162902
9,oxide_thickness_um,epi_plasma2_thz,0.14788799596848307
9,oxide_thickness_um,epi_gamma2_thz,0.13980876463133893
9,oxide_thickness_um,oxide_thickness_um,1.0
10,epi_thickness_um,epi_thickness_um,1.0
10,epi_thickness_um,epi_plasma1_thz,0.3299679287192181
10,epi_thickness_um,epi_gamma1_thz,-0.3045385857181921
10,epi_thickness_um,epi_plasma2_thz,-0.3221570673308793
10,epi_thickness_um,epi_gamma2_thz,-0.2943384149327942
10,epi_thickness_um,oxide_thickness_um,-0.9143637863646541
10,epi_plasma1_thz,epi_thickness_um,0.3299679287192181
10,epi_plasma1_thz,epi_plasma1_thz,1.0
10,epi_plasma1_thz,epi_gamma1_thz,-0.5865775921616043
10,epi_plasma1_thz,epi_plasma2_thz,-0.8246610854526883
10,epi_plasma1_thz,epi_gamma2_thz,-0.8424207215135067
10,epi_plasma1_thz,oxide_thickness_um,-0.16829758822855342
10,epi_gamma1_thz,epi_thickness_um,-0.3045385857181921
10,epi_gamma1_thz,epi_plasma1_thz,-0.5865775921616043
10,epi_gamma1_thz,epi_gamma1_thz,1.0
10,epi_gamma1_thz,epi_plasma2_thz,0.9214141445488512
10,epi_gamma1_thz,epi_gamma2_thz,0.8243926559963743
10,epi_gamma1_thz,oxide_thickness_um,0.1051748988771078
10,epi_plasma2_thz,epi_thickness_um,-0.3221570673308793
10,epi_plasma2_thz,epi_plasma1_thz,-0.8246610854526883
10,epi_plasma2_thz,epi_gamma1_thz,0.9214141445488512
10,epi_plasma2_thz,epi_plasma2_thz,1.0
10,epi_plasma2_thz,epi_gamma2_thz,0.9573943952678243
10,epi_plasma2_thz,oxide_thickness_um,0.14739399770515932
10,epi_gamma2_thz,epi_thickness_um,-0.2943384149327942
10,epi_gamma2_thz,epi_plasma1_thz,-0.8424207215135067
10,epi_gamma2_thz,epi_gamma1_thz,0.8243926559963743
10,epi_gamma2_thz,epi_plasma2_thz,0.9573943952678243
10,epi_gamma2_thz,epi_gamma2_thz,1.0
10,epi_gamma2_thz,oxide_thickness_um,0.13935490101351403
10,oxide_thickness_um,epi_thickness_um,-0.9143637863646541
10,oxide_thickness_um,epi_plasma1_thz,-0.16829758822855342
10,oxide_thickness_um,epi_gamma1_thz,0.1051748988771078
10,oxide_thickness_um,epi_plasma2_thz,0.14739399770515932
10,oxide_thickness_um,epi_gamma2_thz,0.13935490101351403
10,oxide_thickness_um,oxide_thickness_um,1.0
11,epi_thickness_um,epi_thickness_um,1.0
11,epi_thickness_um,epi_plasma1_thz,0.33041694034896246
11,epi_thickness_um,epi_gamma1_thz,-0.30501601233457404
11,epi_thickness_um,epi_plasma2_thz,-0.3225292500675957
11,epi_thickness_um,epi_gamma2_thz,-0.29468285830010493
11,epi_thickness_um,oxide_thickness_um,-0.9143441525578733
11,epi_plasma1_thz,epi_thickness_um,0.33041694034896246
11,epi_plasma1_thz,epi_plasma1_thz,1.0
11,epi_plasma1_thz,epi_gamma1_thz,-0.5889392949825621
11,epi_plasma1_thz,epi_plasma2_thz,-0.8260601049415691
11,epi_plasma1_thz,epi_gamma2_thz,-0.8436562035213058
11,epi_plasma1_thz,oxide_thickness_um,-0.16850949100610277
11,epi_gamma1_thz,epi_thickness_um,-0.30501601233457404
11,epi_gamma1_thz,epi_plasma1_thz,-0.5889392949825621
11,epi_gamma1_thz,epi_gamma1_thz,1.0
11,epi_gamma1_thz,epi_plasma2_thz,0.9216523497538766
11,epi_gamma1_thz,epi_gamma2_thz,0.8248110110616316
11,epi_gamma1_thz,oxide_thickness_um,0.10552774660693634
11,epi_plasma2_thz,epi_thickness_um,-0.3225292500675957
11,epi_plasma2_thz,epi_plasma1_thz,-0.8260601049415691
11,epi_plasma2_thz,epi_gamma1_thz,0.9216523497538766
11,epi_plasma2_thz,epi_plasma2_thz,1.0
11,epi_plasma2_thz,epi_gamma2_thz,0.957522145384996
11,epi_plasma2_thz,oxide_thickness_um,0.14764182643351464
11,epi_gamma2_thz,epi_thickness_um,-0.29468285830010493
11,epi_gamma2_thz,epi_plasma1_thz,-0.8436562035213058
11,epi_gamma2_thz,epi_gamma1_thz,0.8248110110616316
11,epi_gamma2_thz,epi_plasma2_thz,0.957522145384996
11,epi_gamma2_thz,epi_gamma2_thz,1.0
11,epi_gamma2_thz,oxide_thickness_um,0.13958244493260555
11,oxide_thickness_um,epi_thickness_um,-0.9143441525578733
11,oxide_thickness_um,epi_plasma1_thz,-0.16850949100610277
11,oxide_thickness_um,epi_gamma1_thz,0.10552774660693634
11,oxide_thickness_um,epi_plasma2_thz,0.14764182643351464
11,oxide_thickness_um,epi_gamma2_thz,0.13958244493260555
11,oxide_thickness_um,oxide_thickness_um,1.0
12,epi_thickness_um,epi_thickness_um,1.0
12,epi_thickness_um,epi_plasma1_thz,0.3323523452250272
12,epi_thickness_um,epi_gamma1_thz,-0.3070825096423473
12,epi_thickness_um,epi_plasma2_thz,-0.3241402628881156
12,epi_thickness_um,epi_gamma2_thz,-0.29617399943478556
12,epi_thickness_um,oxide_thickness_um,-0.9142579682259216
12,epi_plasma1_thz,epi_thickness_um,0.3323523452250272
12,epi_plasma1_thz,epi_plasma1_thz,1.0
12,epi_plasma1_thz,epi_gamma1_thz,-0.5990814827794438
12,epi_plasma1_thz,epi_plasma2_thz,-0.83203924476183
