case_id,param_i,param_j,correlation
11,epi_plasma1_thz,epi_plasma1_thz,1.0
11,epi_plasma1_thz,epi_gamma1_thz,0.8351602676667133
11,epi_plasma1_thz,epi_plasma2_thz,0.4087115480485582
11,epi_plasma1_thz,epi_gamma2_thz,-0.524113340250059
11,epi_plasma1_thz,oxide_thickness_um,0.10191202122942927
11,epi_gamma1_thz,epi_thickness_um,0.09311000809155061
11,epi_gamma1_thz,epi_plasma1_thz,0.8351602676667133
11,epi_gamma1_thz,epi_gamma1_thz,1.0
11,epi_gamma1_thz,epi_plasma2_thz,0.6367030939228239
11,epi_gamma1_thz,epi_gamma2_thz,-0.9055597379030984
11,epi_gamma1_thz,oxide_thickness_um,0.08972547925336499
11,epi_plasma2_thz,epi_thickness_um,0.15246172163896904
11,epi_plasma2_thz,epi_plasma1_thz,0.4087115480485582
11,epi_plasma2_thz,epi_gamma1_thz,0.6367030939228239
11,epi_plasma2_thz,epi_plasma2_thz,1.0
11,epi_plasma2_thz,epi_gamma2_thz,-0.7020348648931255
11,epi_plasma2_thz,oxide_thickness_um,0.3245840297431719
11,epi_gamma2_thz,epi_thickness_um,-0.09683742311041565
11,epi_gamma2_thz,epi_plasma1_thz,-0.524113340250059
11,epi_gamma2_thz,epi_gamma1_thz,-0.9055597379030984
11,epi_gamma2_thz,epi_plasma2_thz,-0.7020348648931255
11,epi_gamma2_thz,epi_gamma2_thz,1.0
11,epi_gamma2_thz,oxide_thickness_um,-0.07641277314700376
11,oxide_thickness_um,epi_thickness_um,-0.7668345714834599
11,oxide_thickness_um,epi_plasma1_thz,0.10191202122942927
11,oxide_thickness_um,epi_gamma1_thz,0.08972547925336499
11,oxide_thickness_um,epi_plasma2_thz,0.3245840297431719
11,oxide_thickness_um,epi_gamma2_thz,-0.07641277314700376
11,oxide_thickness_um,oxide_thickness_um,1.0
12,epi_thickness_um,epi_thickness_um,1.0
12,epi_thickness_um,epi_plasma1_thz,0.04912554757734297
12,epi_thickness_um,epi_gamma1_thz,-0.04597956841755116
12,epi_thickness_um,epi_plasma2_thz,-0.026930388960623563
12,epi_thickness_um,epi_gamma2_thz,-0.06276050131954757
12,epi_thickness_um,oxide_thickness_um,-0.7757730596244514
12,epi_plasma1_thz,epi_thickness_um,0.04912554757734297
12,epi_plasma1_thz,epi_plasma1_thz,1.0
12,epi_plasma1_thz,epi_gamma1_thz,-0.9705743717199451
12,epi_plasma1_thz,epi_plasma2_thz,-0.9712592867607508
